Id,Label
2256,Arnold de Lantins
2257,Robert Paterson
2258,Jean Barraqué
2259,Martín Codax
2260,Roscoe Mitchell
2261,Christian Marclay
2262,David Lewin
2263,Ye Xiaogang
2264,Eugene O'Brien
2265,Liza Lim
2266,Andrea Luchesi
2267,Sigismondo d'India
2268,Salamone Rossi
2269,Giovanni Lorenzo Lulier
2270,Simon Bainbridge
2271,Adam of St. Victor
2272,Guillaume Dufay
2273,Richard Karpen
2274,Zoltán Kocsis
2275,Uuno Klami
2276,Sebastian Knüpfer
2277,Herman David Koppel
2278,Matthew Dewey
2279,Lawrance Collingwood
2280,Alban Berg
2281,John W. Downey
2282,Johann Friedrich Doles
2283,Sarah Horick
2284,Edward Knight
2285,Guillaume Landré
2286,Witold Lutosławski
2287,Jean-Nicolas Geoffroy
2288,Bunita Marcus
2289,Jack Body
2290,David Evan Jones
2291,Robert Dowland
2292,Filip Lazăr
2293,Jody Diamond
2294,Maxim Berezovsky
2295,Henri Pousseur
2296,Ellen Taaffe Zwilich
2297,Antonio Cifra
2298,François Devienne
2299,Siegfried Matthus
2300,Antonius Romanus
2301,Doreen Carwithen
2302,Jonathan Cole
2303,Flor Peeters
2304,Jehan Fresneau
2305,Steve Jablonsky
2306,Vladislav Shoot
2307,Jacques Ibert
2308,Vincent Lübeck
2309,Joannes Florentius a Kempis
2310,Alamanda de Castelnau
2311,Gary Kulesha
2312,Ervin Nyíregyházi
2313,Normand Lockwood
2314,Kazimierz Serocki
2315,Nicolas Chédeville
2316,John Mundy
2317,Alexander Knaifel
2318,Anton Webern
2319,Tristan Murail
2320,Paolo da Firenze
2321,Arnold Cooke
2322,Giovanni Bernardino Nanino
2323,Luzzasco Luzzaschi
2324,Hanspeter Kyburz
2325,Christopher Simpson
2326,Stéphane Roy
2327,Mikko Heiniö
2328,Manuel Cardoso
2329,Ginés Pérez de la Parra
2330,Don Banks
2331,Roxanna Panufnik
2332,Andreas Kunstein
2333,Vladimír Godár
2334,Gaspard Corrette
2335,Peter Garland
2336,Tony Jackson
2337,Matthew Hindson
2338,Colin McPhee
2339,Charles de Beriot
2340,Paul de Schlözer
2341,Joan Tower
2342,Samuel Wesley
2343,Hugo Wolf
2344,Alastair King
2345,Johann Nikolaus Forkel
2346,Johannes Regis
2347,Anne Boyd
2348,Gustav Mahler
2349,Romanus Hoffstetter
2350,Manuel Rodrigues Coelho
2351,Thomas Baltzar
2352,Claire Delbos
2353,Robert Ballard
2354,John La Montaine
2355,Johann Ernst Eberlin
2356,Marc-André Dalbavie
2357,Roger Reynolds
2358,Claudio Merulo
2359,Ney Rosauro
2360,Settimia Caccini
2361,Jens Bjerre Jacobsen
2362,Giovanni Battista Conforti
2363,Robert Saxton
2364,Pieter Hellendaal
2365,John Stainer
2366,Ronald Stevenson
2367,Joonas Kokkonen
2368,Lorenzo Perosi
2369,Kentaro Sato
2370,Yehuda Yannay
2371,François d'Agincourt
2372,Carl Ruggles
2373,Simon Boyleau
2374,Julius Weissenborn
2375,Santiago de Murcia
2376,Frank Bridge
2377,William Hayes
2378,Caspar Othmayr
2379,Charles Lucas
2380,Amalia Catharina
2381,Octavian Nemescu
2382,Calixa Lavallée
2383,Frank Corcoran
2384,Giuseppe Apolloni
2385,Paul Panhuysen
2386,Francesca Lebrun
2387,Vissarion Shebalin
2388,Wilfrid Mellers
2389,David Leisner
2390,Alfredo Casella
2391,Francisco António de Almeida
2392,John Blow
2393,John Field
2394,Margriet Ehlen
2395,Scott Joplin
2396,Elizabeth Maconchy
2397,Michel Corrette
2398,Giovanni Buonaventura Viviani
2399,Thomas Ashewell
2400,Leone Leoni
2401,Louis Moreau Gottschalk
2402,Leonel Power
2403,Joseph Legros
2404,Edmond Audran
2405,Sigfrid Karg-Elert
2406,Kamilló Lendvay
2407,Nobuo Uematsu
2408,Franz Liszt
2409,Grigory Frid
2410,Gordon Mumma
2411,Filippo de Lurano
2412,Minoru Miki
2413,Tui St. George Tucker
2414,Junsang Bahk
2415,Alan Rawsthorne
2416,Robert Hughes
2417,Roman Turovsky-Savchuk
2418,Benedetto Pallavicino
2419,Ruggiero Giovannelli
2420,Theodor W. Adorno
2421,Vytautas Barkauskas
2422,Bernard de Cluny
2423,David Bedford
2424,Anatoly Lyadov
2425,Erkki-Sven Tüür
2426,Pierre Henry
2427,Mark Schultz
2428,Gösta Nystroem
2429,Arnold von Bruck
2430,Paolo Quagliati
2431,David Behrman
2432,Jo Kondo
2433,Christoph Graupner
2434,Antonio Lolli
2435,Nile Rodgers
2436,Leonardo Leo
2437,Joseph Bodin de Boismortier
2438,Alessandro Grandi
2439,Jonty Harrison
2440,Zeca Afonso
2441,Havergal Brian
2442,Alexander Tcherepnin
2443,Nicholas Ludford
2444,Bettina Brentano
2445,Adam Krieger
2446,Giovanni de Macque
2447,Christian Sinding
2448,William Kraft
2449,Philippe le Chancelier
2450,Johannes Schultz
2451,Reinhold Glière
2452,Arthur Lourié
2453,Pierre Boulez
2454,Granville Bantock
2455,Jacques Champion
2456,Jacobus Vaet
2457,Puchi Balseiro
2458,Jean Gilles
2459,Jacobus Vide
2460,Pietro Filippo Scarlatti
2461,Gordon Jacob
2462,Roberto Gerhard
2463,Juan Gutiérrez de Padilla
2464,Mélanie Bonis
2465,Hilding Rosenberg
2466,Andrew Imbrie
2467,Vasily Pashkevich
2468,Andrea Lucchesi
2469,Robert Carver
2470,Ludwig Senfl
2471,Josquin des Prez
2472,Marc'Antonio Ingegneri
2473,Johannes Fritsch
2474,Andrew Poppy
2475,Christoph Demantius
2476,Heinrich Ignaz Franz von Biber
2477,Hans-Martin Linde
2478,Douglas Lilburn
2479,Giacomo Fogliano
2480,Pietro Taglia
2481,Alberto Ginastera
2482,Roger Sessions
2483,Claude Ledoux
2484,R. Murray Schafer
2485,Ernesto Köhler
2486,Andrea Antico
2487,Bebe Barron
2488,Peter Michael Hamel
2489,Giovanni Bottesini
2490,Egon Wellesz
2491,Michael Gordon
2492,Konrad Boehmer
2493,Pietro Mascagni
2494,Maistre Jhan
2495,Matthias Weckmann
2496,Sven-Erik Bäck
2497,Paul Abraham
2498,Erling Bjerno
2499,Brian Boydell
2500,Emanuele d'Astorga
2501,Kenny Clarke
2502,Italo Montemezzi
2503,Rudolf Friml
2504,Nicolas Lebègue
2505,Grigoraş Dinicu
2506,Firmin Lebel
2507,Sabin Drăgoi
2508,Henri Sauguet
2509,Fazıl Say
2510,William Byrd
2511,Richard Davy
2512,Fergus Johnston
2513,Ernesto Lecuona
2514,Jan Trojan Turnovský
2515,Francesco Soriano
2516,Emilie Zumsteeg
2517,Alexander Glazunov
2518,Antonius de Civitate Austrie
2519,Barbara Benary
2520,Peter Benoit
2521,Mikalojus Konstantinas Čiurlionis
2522,Johanna Doderer
2523,Serge Nigg
2524,Wolfgang Rihm
2525,Pawel Szymanski
2526,Francesco Mancini
2527,Hans Gál
2528,Walter Piston
2529,Javier Álvarez
2530,Maria de Alvear
2531,Nicolas Flagello
2532,Pietro Gnocchi
2533,John Amner
2534,Guglielmo Ebreo da Pesaro
2535,Jean-Louis Lully
2536,George James Webb
2537,Simon Webb
2538,Carl Friedrich Zelter
2539,Michael Nyman
2540,Riccardo Piacentini
2541,Sylvius Leopold Weiss
2542,Franco Leoni
2543,John Luther Adams
2544,J. G. Thirlwell
2545,Noah Creshevsky
2546,Joachim Nicolas Eggert
2547,Edward Manukyan
2548,Carpentras
2549,Alexandre Charles Lecocq
2550,Gilbert Biberian
2551,Geoffrey Bush
2552,Giovanni Antonio Pandolfi Mealli
2553,Géry de Ghersem
2554,Julian Cochran
2555,Derek Bell
2556,Jean l'Héritier
2557,György Kurtág
2558,Erik Bergman
2559,Nicola Matteis
2560,Julie Candeille
2561,Antonius Janue
2562,Carel Anton Fodor
2563,Michael Cavendish
2564,Andreas Hammerschmidt
2565,Irmin Schmidt
2566,Wendy Carlos
2567,Maui Dalvanius Prime
2568,Marie Bigot
2569,Meister Rumelant
2570,Daniel Theaker
2571,Orlande de Lassus
2572,Johann Sebastian Bach
2573,Pasquale Anfossi
2574,Edward Elgar
2575,Elisabetta Brusa
2576,Hikaru Hayashi
2577,Hilaire Penet
2578,Felice Anerio
2579,Alessandro Scarlatti
2580,Charles Amirkhanian
2581,Zoltán Jeney
2582,George Onslow
2583,Perotin Magister
2584,Guillaume Faugues
2585,Louise Talma
2586,Angelo Gilardino
2587,Joseph Schuster
2588,Andreas Düben
2589,Niccolò da Perugia
2590,Oskar Merikanto
2591,William Herschel
2592,Daniel Auber
2593,Jurriaan Andriessen
2594,Hugo Alfvén
2595,Georg Böhm
2596,Wendy Mae Chambers
2597,Rodion Shchedrin
2598,Oscar Lorenzo Fernández
2599,Michael East
2600,John Barnes Chance
2601,Johann Bernhard Bach
2602,Johann Erasmus Kindermann
2603,Sergei Taneyev
2604,John Taverner
2605,Henri Du Mont
2606,Johann Wilhelm Wilms
2607,William Cornysh
2608,Giovanni Paolo Colonna
2609,Carolus Hacquart
2610,Frederick A. Fox
2611,Giovanni Francesco Anerio
2612,Juan María Solare
2613,Melchior Schildt
2614,Donald Lawrence
2615,Hubert Parry
2616,Ignaz Holzbauer
2617,Carole King
2618,Oscar van Dillen
2619,Jean-Philippe Rameau
2620,Christian Wolff
2621,Károly Goldmark
2622,Annea Lockwood
2623,Henry Leslie
2624,Stanisław Moniuszko
2625,Gaetano Donizetti
2626,Sydney Nicholson
2627,Makoto Shinohara
2628,John Adson
2629,Francis Pilkington
2630,Adolf Fredrik Lindblad
2631,William Schuman
2632,Charles Ives
2633,James Clapperton
2634,Stanislav Binički
2635,Giovanni Benedetto Platti
2636,Ferdinando Carulli
2637,Eric Coates
2638,Julius Fucik
2639,Jiří Hudec
2640,John Lanchbery
2641,James Young
2642,Mikołaj Gomółka
2643,Filipe de Magalhães
2644,Joan Baptista Comes
2645,Victor Varela
2646,Thomas Tomkins
2647,Caterina Assandra
2648,Edmund Hooper
2649,Giovanni Battista Cima
2650,Adam Falckenhagen
2651,Daniel James Wolf
2652,Pierre-Gabriel Buffardin
2653,César de Oliveira
2654,Johann Adolph Hasse
2655,William Corkine
2656,Dario Castello
2657,Valentin Silvestrov
2658,Johann Caspar Ferdinand Fischer
2659,Eduardo di Capua
2660,György Sándor Ligeti
2661,Maria Teresa Agnesi Pinottini
2662,Fredrik Sixten
2663,Bernhard Romberg
2664,Augusta Holmès
2665,Rolf Gehlhaar
2666,Joan Cererols
2667,Christian Calon
2668,David Petersen
2669,Nicolao Dorati
2670,René Touzet
2671,Alex Shapiro
2672,David Lang
2673,Imant Raminsh
2674,"William IX, Duke of Aquitaine"
2675,John Carmichael
2676,George Benjamin
2677,Alfonso Fontanelli
2678,Cyprian Bazylik
2679,Hans Leo Hassler
2680,Hernando de Cabezón
2681,Koji Kondo
2682,Albert Lortzing
2683,A. R. Rahman
2684,Antônio Carlos Gomes
2685,Richard Causton
2686,Simon Emmerson
2687,Philip van Wilder
2688,Mikołaj Zieleński
2689,Charles Griffes
2690,Anthony Gilbert
2691,Hart Pease Danks
2692,Benjamin Lees
2693,Zulkifli Mohamed Amin
2694,Giovanni Croce
2695,Louis Marchand
2696,Krzysztof Meyer
2697,Ladislav Kupkovič
2698,Rodrigo de Ceballos
2699,Karl King
2700,Jean-Baptiste Lully
2701,Nathaniel Giles
2702,Franz Schreker
2703,Pavel Chesnokov
2704,Johann Crüger
2705,Guilielmus Messaus
2706,Peter-Jan Wagemans
2707,Lili Boulanger
2708,Nathaniel Stookey
2709,Anna Amalia Princess of Prussia
2710,Edson Zampronha
2711,Kassia
2712,Dennis Báthory-Kitsz
2713,Linda Bouchard
2714,Robert Aitken
2715,Randall Smith
2716,Dianne Goolkasian Rahbee
2717,Peter Hasse
2718,Anthony Hedges
2719,Moritz Eggert
2720,Wu Fei
2721,Georg Matthias Monn
2722,James Lavino
2723,William Child
2724,Thomas Tallis
2725,Giuseppe Giordani
2726,Louis Lacombe
2727,Ethel Smyth
2728,Panayiotis Kokoras
2729,John Browne
2730,Nicolas Isouard
2731,Arthur Sullivan
2732,Sally Beamish
2733,Johann Christoph Friedrich Bach
2734,Thomas Ford
2735,Hajime Mizoguchi
2736,Odo of Arezzo
2737,Lucile Grétry
2738,André Boucourechliev
2739,Gian Carlo Menotti
2740,John Marbeck
2741,Betsy Jolas
2742,Martin Boykan
2743,Clara Schumann
2744,Jeremy Beck
2745,Jean Eichelberger Ivey
2746,Ellen Fullman
2747,Reginald Smith Brindle
2748,William Duckworth
2749,Léo Delibes
2750,Klaus Huber
2751,Mlle Bocquet
2752,Carl Heinrich Graun
2753,Ferdinand Ries
2754,Eugène Bozza
2755,Silvestre Revueltas
2756,Ludwig Minkus
2757,Sebastian Anton Scherer
2758,Malcolm Forsyth
2759,Francois-Adrien Boieldieu
2760,Gunther Schuller
2761,Eduard Lassen
2762,Esa-Pekka Salonen
2763,Raoul Pugno
2764,Margaret Bonds
2765,Priaulx Rainier
2766,Joseph E. Howard
2767,Francesco Antonio Vallotti
2768,Henri Dutilleux
2769,Zbigniew Preisner
2770,Anthony Burgess
2771,Annie Gosfield
2772,Francesco Antonio Bonporti
2773,Leopold Godowsky
2774,Giulio Belli
2775,Juan Pérez de Gijón
2776,Meredith Monk
2777,Louis Moyse
2778,Niccolò Piccinni
2779,Leon René
2780,Johann Jacob Walther
2781,Ben Johnston
2782,Wilhelm Hieronymus Pachelbel
2783,Michael Hersch
2784,Ernst Krenek
2785,Eugen d'Albert
2786,Marc' Antonio Ziani
2787,Matthew Savage
2788,Thomas Linley the elder
2789,François Rebel
2790,Tod Dockstader
2791,Rikard Nordraak
2792,John Bartlet
2793,Ivan Tcherepnin
2794,Graham Chapman
2795,Brian Elias
2796,Leopold Mozart
2797,Kamran Ince
2798,Alfred Desenclos
2799,Georg Muffat
2800,Heinrich Isaac
2801,Leevi Madetoja
2802,J. Ryan Garber
2803,Adrien Basin
2804,George Pinto
2805,Jon Deak
2806,Rebecca Helferich Clarke
2807,David Diamond
2808,Hilda Paredes
2809,Fernando Sor
2810,William Babell
2811,Hugo Weisgall
2812,Joseph Küffner
2813,Attila Szervác
2814,Einar Englund
2815,Carlo Gesualdo
2816,Lupus Hellinck
2817,Richard Danielpour
2818,Otto Malling
2819,Ture Rangström
2820,Pēteris Plakidis
2821,Dominick Argento
2822,Violet Archer
2823,Sophia Corri Dussek
2824,Nicola Frances LeFanu
2825,William Boyce
2826,Henry Brant
2827,Anton Ferdinand Tietz
2828,Richard Meale
2829,H. Owen Reed
2830,Joseph-François Kremer
2831,Kalevi Aho
2832,Hubert Waelrant
2833,Jacquet of Mantua
2834,Vyacheslav Artyomov
2835,Alexandre Dubuque
2836,Adolphe Adam
2837,Avi Schönfeld
2838,Julius Röntgen
2839,Bent Lorentzen
2840,François Andrieu
2841,Deirdre Gribbin
2842,Zoltán Kodály
2843,David C. Johnson
2844,David Flynn
2845,Franco Evangelisti
2846,Henry Fillmore
2847,Daniel Felsenfeld
2848,Gavin Bryars
2849,Steve Allen
2850,John Baston
2851,Richard Harris
2852,Pietro Nardini
2853,Simon Gjoni
2854,Grzegorz Gerwazy Gorczycki
2855,Bálint Bakfark
2856,Carl Nielsen
2857,Miklós Rózsa
2858,Niccolò Antonio Zingarelli
2859,Andrew Culver
2860,Manuel de Zumaya
2861,Ulvi Cemal Erkin
2862,Caterina Benedicta Grazianini
2863,Thurlow Lieurance
2864,John Merbecke
2865,Manuel Machado
2866,Alonso Lobo
2867,Oliver Knussen
2868,Giovanni Mazzuoli
2869,Charles Mouton
2870,Kyle Gann
2871,Pierre Schaeffer
2872,Naresh Sohal
2873,Angelo Francesco Lavagnino
2874,Evaristo Felice Dall'Abaco
2875,Nikolai Tcherepnin
2876,Anne Dudley
2877,Daniel Dorff
2878,Don L. Harper
2879,František Xaver Brixi
2880,Gaetano Greco
2881,Johann Adam Birkenstock
2882,Janice Giteck
2883,Vache Sharafyan
2884,Samuel Jones
2885,William Horwood
2886,Richard Harvey
2887,Mikhail Glinka
2888,Michael Daugherty
2889,Troy Banarzi
2890,Orazio Benevoli
2891,Anton Diabelli
2892,Francesco Geminiani
2893,Leo Fall
2894,Geoffrey Burgon
2895,John Addison
2896,Richard Dering
2897,Heinrich Bach
2898,Karlheinz Stockhausen
2899,Emilio de' Cavalieri
2900,Charles Theodore Pachelbel
2901,Horatio William Parker
2902,Antonio Rosetti
2903,Mario Davidovsky
2904,Ned Rorem
2905,Giovanni Battista Bononcini
2906,Stanyslav Lyudkevych
2907,Karl Jenkins
2908,Rudolf Tobias
2909,Lukas Hurník
2910,Johann Carl Gottfried Loewe
2911,John Young
2912,Alfredo Catalani
2913,Carlisle Floyd
2914,Georg Reutter
2915,Bernhard Crusell
2916,Barbara of Portugal
2917,Mesias Maiguashca
2918,Robert Simpson
2919,Jacques Gallot
2920,John McCabe
2921,Peer Raben
2922,Carl Vine
2923,Gottlieb Muffat
2924,Joy Nilo
2925,Vincent D'Indy
2926,Jean Françaix
2927,Stephen Albert
2928,Howard Shore
2929,Gaspar Cassadó
2930,Jean-Marie Leclair
2931,Tommaso Giordani
2932,Barbara Kolb
2933,Tōru Takemitsu
2934,Thomas Campion
2935,Jiří Pauer
2936,Bart Berman
2937,Ferdinand Rudolph von Grofé
2938,Nicola LeFanu
2939,Carl Ditters von Dittersdorf
2940,Azzolino della Ciaja
2941,Clarence Barlow
2942,Andreas Armsdorff
2943,Julien Perrichon
2944,Armas Järnefelt
2945,James P. Carrell
2946,Petronio Franceschini
2947,Petr Eben
2948,Jheronimus Vinders
2949,Georgy Catoire
2950,Gonzalo de Olavide
2951,Delphin Strungk
2952,Willem Breuker
2953,Vincenzo Ruffo
2954,Isang Yun
2955,Keiko Abe
2956,Esteban Benzecry
2957,João Lourenço Rebelo
2958,Arthur Berger
2959,Somtow Sucharitkul
2960,Tomás de Santa María
2961,Giovanni Battista Pergolesi
2962,Nicolaus à Kempis‎
2963,Carl Maria von Weber
2964,David Van Vactor
2965,Alexey Rybnikov
2966,Danny Elfman
2967,Adi Smolar
2968,Hans Gerle
2969,Giovanni Battista Cirri
2970,Samuel Lover
2971,Franz Tunder
2972,Marcin Mielczewski
2973,Victor Davies
2974,Johannes Pullois
2975,Ralph Shapey
2976,Francesco Cavalli
2977,Henri Desmarest
2978,Hans Neusiedler
2979,Jacopo Melani
2980,Julius Reubke
2981,Sergei Pavlenko
2982,Yuji Takahashi
2983,Ghiselin Danckerts
2984,Jean-Yves Bosseur
2985,Georges Lentz
2986,Jesús Guridi
2987,Justin Connolly
2988,Ildebrando Pizzetti
2989,Michael Berkeley
2990,Johann Stamitz
2991,Isabella Leonarda
2992,Georg Benda
2993,Wolfgang Carl Briegel
2994,Florent Schmitt
2995,Hans Zimmer
2996,Phil Thurston
2997,Girolamo Abos
2998,François-Bernard Mâche
2999,Denis Gaultier
3000,Jerome David Kern
3001,Steve Morse
3002,Charles Villiers Stanford
3003,Johann Heinrich Buttstett
3004,André Cardinal Destouches
3005,Christopher Young
3006,Diomedes Cato
3007,Johannes Matelart
3008,Joseph Leopold Eybler
3009,Johannes Ghiselin
3010,Rifaat Garrana
3011,Bartholomäus Aich
3012,Param Vir
3013,Thomas Weelkes
3014,"Anna Amalia, Duchess of Saxe-Weimar-Eisenach"
3015,Nathan Currier
3016,Pierre Février
3017,John Farmer
3018,Larry Polansky
3019,Marcel Dupré
3020,Karol Szymanowski
3021,Michel Lambert
3022,Henk Badings
3023,Jean Roger-Ducasse
3024,Olga Neuwirth
3025,Johann Wilhelm Drese
3026,Ignazio Albertini
3027,Johann Tobias Krebs
3028,Andrew Lewis
3029,Jacopo Peri
3030,Solage
3031,Simeon ten Holt
3032,Walter Lambe
3033,Louis Lully
3034,Sergei Prokofiev
3035,Eliane Radigue
3036,Johannes Nucius
3037,Mehdi Hosseini
3038,Hans-Jürgen von Bose
3039,Mikel Rouse
3040,Michael Giacchino
3041,Svitlana Azarova
3042,John Rea
3043,Pierre Even
3044,Evan Chambers
3045,Robert Erickson
3046,Lucia Dlugoszewski
3047,William Arms Fisher
3048,John Rutter
3049,Axel Gade
3050,Philipp Heinrich Erlebach
3051,Luis H. Salgado
3052,Antonio de Salazar
3053,Bartolomeo Campagnoli
3054,Keith Jarrett
3055,Thomas Fabri
3056,Alexandre Tansman
3057,Juhan Aavik
3058,Nicolaus Cracoviensis
3059,Victor Herbert
3060,Juan García de Zéspedes
3061,Giuseppe Demachi
3062,Johann Pachelbel
3063,Theodore Antoniou
3064,István Láng
3065,Franz Xaver Süssmayr
3066,Nycasius de Clibano
3067,Robert McBride
3068,Tarquinio Merula
3069,Alvin Singleton
3070,Joseph de Boismortier
3071,Andrew McBirnie
3072,Mike Harding
3073,Bartłomiej Pękiel
3074,Erik Satie
3075,Jani Christou
3076,Giuseppi Matteo Alberti
3077,Sebastian Herburt
3078,Volker Ignaz Schmidt
3079,Eric Ewazen
3080,François Bayle
3081,Erica Muhl
3082,Ivan Mane Jarnović
3083,Massimo Troiano
3084,Georges Moustaki
3085,Paulo Costa Lima
3086,Cornelis Verdonck
3087,Michael Tippett
3088,Dennis Eberhard
3089,Gilles Tremblay
3090,Larry Sitsky
3091,Luis de Narváez
3092,Germaine Tailleferre
3093,Jan Hammer
3094,Avril Coleridge-Taylor
3095,Elena Firsova
3096,John Dankworth
3097,Jhan Gero
3098,Bo Linde
3099,Derek Holman
3100,Elie Siegmeister
3101,Johannes Kretz
3102,Michael von Biel
3103,Emmanuel Fisher
3104,Sebastián Aguilera de Heredia
3105,Giulio Cesare Martinengo
3106,Leonardo Vinci
3107,Andreas Pevernage
3108,Girolamo Dalla Casa
3109,Jacob Praetorius
3110,Frederick the Great
3111,Ross Edwards
3112,Johann Christoph Pezel
3113,Ilja Hurník
3114,Arrigo Boito
3115,Melchior Franck
3116,John Psathas
3117,Castelloza
3118,Blondel de Nesle
3119,Manuel Ponce
3120,Stjepan Šulek
3121,Emmanuel Ghent
3122,Stefano Venturi del Nibbio
3123,Oscar Lorenzo Fernândez
3124,Camille-Marie Stamaty
3125,Max Brod
3126,Pozzi Escot
3127,Fran Lhotka
3128,Girolamo Belli
3129,Ruggero Leoncavallo
3130,John Philip Sousa
3131,Burkhard Dallwitz
3132,Pedro de Escobar
3133,Norman Dello Joio
3134,Johannes Legrant
3135,Henri Lazarof
3136,Chaya Arbel
3137,Peter Abelard
3138,Garsenda de Proensa
3139,Manuel de Falla
3140,Anne van Schothorst
3141,Johannes Brahms
3142,Frantisek Brixi
3143,Grażyna Bacewicz
3144,Mark Wessel
3145,Ninot le Petit
3146,Mauricio Kagel
3147,John Beckwith
3148,António Chagas Rosa
3149,Irving Berlin
3150,Ernst Wilhelm Wolf
3151,Herbert Howells
3152,Johann Kuhnau
3153,Peeter Cornet
3154,Hank Ballard
3155,Jukka Linkola
3156,Anthony Braxton
3157,Pietro Locatelli
3158,Georges Auric
3159,Alois Hába
3160,Morton Gould
3161,Girolamo Conversi
3162,Jean Braconnier
3163,Heinrich Albert
3164,Gérard Grisey
3165,Johan Henrik Freithoff
3166,Modest Mussorgsky
3167,Giacinto Scelsi
3168,Barry Schrader
3169,Jacek Różycki
3170,Daniel Goode
3171,Stephen Mark Barchan
3172,Johann Gottfried Walther
3173,Ludwig August Lebrun
3174,Ahmed Adnan Saygun
3175,Nicholas Maw
3176,Anton Bruckner
3177,Bertha Tammelin
3178,York Höller
3179,Osmo Tapio Räihälä
3180,Kevin Volans
3181,Jacob van Eyck
3182,Graeme Koehne
3183,Clément Janequin
3184,John Johnson
3185,Hugh Davies
3186,Kurt-Heinz Stolze
3187,Jean Richafort
3188,Nicolas Gombert
3189,Valborg Aulin
3190,Guus Janssen
3191,Johann Schop
3192,Annibale Zoilo
3193,Géza Frid
3194,Veljo Tormis
3195,Ernest Bloch
3196,Nicolaus Adam Strungk
3197,Jan Sandström
3198,Virko Baley
3199,Elizabeth Lutyens
3200,Francesco Rovigo
3201,Ludwig van Beethoven
3202,Johann Baptist Georg Neruda
3203,Hisato Ohzawa
3204,Yuri Kasparov
3205,Francesco Feo
3206,Riccardo Rognoni
3207,Fernando Lopes-Graça
3208,Don Kirshner
3209,James Horner
3210,Gerald Barry
3211,Lukas Foss
3212,Isaak Dunayevsky
3213,Carlo Pedini
3214,Notker the Stammerer
3215,Raimbaut de Vaqueiras
3216,John Milton
3217,André Grétry
3218,Gottfried Scheidt
3219,Daniel Pinkham
3220,Jean-Henri d'Anglebert
3221,Daniel Purcell
3222,Vladimir Cosma
3223,Hannes Taljaard
3224,Harry Dacre
3225,Constantin Silvestri
3226,Sven-David Sandström
3227,Lambert Chaumont
3228,Steven Stucky
3229,Claude Ballif
3230,Johannes Ciconia
3231,Cesarina Ricci
3232,Angela Morley
3233,Jean Coulthard
3234,George Dyson
3235,Antonio Lotti
3236,Richard Rijnvos
3237,Toshiro Mayuzumi
3238,Michel Chion
3239,Fernando Lopes Graça
3240,Albert Arlen
3241,Aaron Avshalomov
3242,Riccardo Zandonai
3243,Harald Genzmer
3244,Jeremiah Clarke
3245,André Laporte
3246,Lorenzo Ferrero
3247,John Wilbye
3248,Cesare Pugni
3249,Daniel Asia
3250,Benjamin Cooke
3251,Martin Watt
3252,Facundo Cabral
3253,Marcantonio Negri
3254,Alessandro Melani
3255,Guillaume de Machaut
3256,Nigel Osborne
3257,Jean-François Dandrieu
3258,Conrad Ansorge
3259,Ignacy Jan Paderewski
3260,Henry Charles Litolff
3261,Doc Severinsen
3262,Gunnar Bucht
3263,Francesco Rognoni
3264,Wolfram von Eschenbach
3265,Ástor Piazzolla
3266,Salvatore Sciarrino
3267,Guy Bovet
3268,Eivind Groven
3269,Jacques Buus
3270,Marcabru
3271,Judith Bingham
3272,Henri Tomasi
3273,Tolib Shakhidi
3274,Dwight Yoakam
3275,Girolamo Frescobaldi
3276,Willy Burkhard
3277,Arnold Dreyblatt
3278,Johann Theile
3279,Jimmy Lopez
3280,Patrick Doyle
3281,Gregor Aichinger
3282,Le Sieur de Machy
3283,Gilles Mureau
3284,Isabella Colbran
3285,Theo Loevendie
3286,John Knowles Paine
3287,Capel Bond
3288,Johann Schobert
3289,Vincenzo Capirola
3290,Leslie Howard
3291,Oto Pestner
3292,Franz Berwald
3293,Paolo Longo
3294,Ascanio Mayone
3295,Henryk Górecki
3296,Giovanni Porta
3297,Francesco Foggia
3298,Esaias Reusner
3299,Joël-François Durand
3300,Ralph Lyford
3301,Cypriano de Rore
3302,Lera Auerbach
3303,Jehan Alain
3304,Amos Elkana
3305,Nicolas Bernier
3306,Jean Berger
3307,Felice Lattuada
3308,Cornelius Heinrich Dretzel
3309,Arturo Márquez
3310,George Tsontakis
3311,Roberto García Morillo
3312,Franz Krommer
3313,Jay Greenberg
3314,Alexandre Danilevsky
3315,Francesco Cellavenia
3316,David Horne
3317,António Teixeira
3318,Giovanni Battista Buonamente
3319,Othmar Schoeck
3320,Matthijs Vermeulen
3321,Pomponio Nenna
3322,Jacobo Palm
3323,Alfonso dalla Viola
3324,Maurice Ohana
3325,Jacob Gilboa
3326,Philip Cashian
3327,May Brahe
3328,Hikari Kiyama
3329,Jonathan Harvey
3330,Johannes Cesaris
3331,Kati Agócs
3332,Mieczysław Weinberg
3333,Bernhard Gál
3334,Gilles Reingot
3335,Friedrich Cerha
3336,Constant Lambert
3337,Hoste da Reggio
3338,Giacomo Antonio Perti
3339,Joseph Dillon Ford
3340,İlhan Usmanbaş
3341,Francesco Barsanti
3342,Guillermo Uribe Holguín
3343,Laurie Anderson
3344,Denis ApIvor
3345,Anthonello de Caserta
3346,Johann Becker
3347,Tadeusz Baird
3348,John Frandsen
3349,Rob du Bois
3350,Alberto Franchetti
3351,Lucio Dalla
3352,Santa della Pietà
3353,Julius Benedict
3354,Pauline Viardot
3355,Peire Vidal
